Master,Special,CC,Code,Country,Year,Pop,GDPcoL,GDPcoP,GDPcoU,HCEcoL,HCEcoP,HCEcoU,GDPcuL,GDPcuP,GDPcuU,HCEcuL,HCEcuP,HCEcuU,Defl,DiffDefl,XR,RXR,Cont,Reg,TelluReg,EU
1,0,QAT_1997,QAT,Qatar,1997,535321,1.04E+11,,28612756651,19431288693,,5338266124,41124000000,,11297802198,9335000000,,2564560440,0.39485193,0.554918708,3.64,6.559519347,Asia,W Asia,MENA,0
1,0,ROU_1997,ROU,Romania,1997,22637604,4.07E+11,,1.02E+11,1.88E+11,,47029638735,25689100000,,35838871494,18538700000,,25863346204,0.063133733,0.088727158,0.716794333,8.078635098,Europe,E Europe,Europe & C Asia,1
1,3,RUS_1997,RUS,Russia,1997,147730019,4.32E+13,,7.09E+11,1.71E+13,,2.81E+11,2.36E+12,,4.08E+11,1.28E+12,,2.22E+11,0.054630327,0.076776605,5.784833333,75.34630315,Europe,E Europe,Europe & C Asia,0
1,0,RWA_1997,RWA,Rwanda,1997,6419901,1.44E+12,,1992670999,1.40E+12,,1939731982,5.88E+11,,1950521330,5.41E+11,,1795538649,0.409378562,0.575334208,301.5298167,524.095061,Africa,Africa,SSA,0
0,0,KNA_1997,KNA,Saint Kitts and Nevis,1997,42854,1593317534,,590117605.1,1212037734,,448902864.6,1010520000,,374266666.7,626654229,,232094158.9,0.634223862,0.891328265,2.7,3.029187007,N America,Latam & Carib,Latam & Carib,0
0,0,LCA_1997,LCA,Saint Lucia,1997,150913,3537386016,,1310142969,2876616914,,1065413672,2163852867,,801426987.8,1630825202,,604009334.1,0.611709567,0.859687027,2.7,3.140677844,N America,Latam & Carib,Latam & Carib,0
0,0,VCT_1997,VCT,Saint Vincent and the Grenadines,1997,107895,1304836271,,483272692.9,928957421.1,,344058304.1,937501249,,347222684.8,758082570,,280771322.2,0.718481905,1.009743196,2.7,2.673947209,N America,Latam & Carib,Latam & Carib,0
0,0,WSM_1997,WSM,Samoa,1997,172068,1233670016,,481737940.2,1091457561,,426205152.6,632015857,,246941804.2,559159643,,218475358.7,0.512305437,0.719986024,2.559371667,3.554751873,Oceania,Oceania,SE Asia & Pacific,0
0,0,SMR_1997,SMR,San Marino,1997,26562,1322857430,,1467137228,575560607.3,,638335148.6,974345093,,1107743878,399545102,,454247313.2,0.736545807,1.035129921,0.879576148,0.849725363,Europe,S Europe,Europe & C Asia,0
0,0,STP_1997,STP,Sao Tome and Principe,1997,135832,3201451353,,144923401.6,2243543489,,101560798,397966818,,87417089.68,336480817,,73911121.29,0.124308251,0.174700865,4.552505917,26.05886299,Africa,Africa,SSA,0
1,0,SAU_1997,SAU,Saudi Arabia,1997,19407142,1.31E+12,,3.50E+11,3.57E+11,,95264351365,6.22E+11,,1.66E+11,2.61E+11,,69714133333,0.474213922,0.666452806,3.75,5.626805027,Asia,W Asia,MENA,0
1,0,SEN_1997,SEN,Senegal,1997,9130877,4.97E+12,,8407189103,3.59E+12,,6065420247,3.53E+12,,6045781130,2.61E+12,,4465106050,0.709409135,0.996992467,583.6693724,585.4300724,Africa,Africa,SSA,0
1,3,SRB_1997,SRB,Serbia,1997,7608226,2.63E+12,,24160772639,2.08E+12,,19094934195,1.52E+11,,22793858859,1.08E+11,,16263483483,0.057743987,0.081152493,6.66,82.06771865,Europe,S Europe,Europe & C Asia,0
0,0,SYC_1997,SYC,Seychelles,1997,78355,10393029323,,780613479.7,2476712258,,186024200.8,3418888676,,680194245.2,1161903281,,231162813.4,0.328959783,0.462314918,5.026341667,10.87211653,Africa,Africa,SSA,0
1,0,SLE_1997,SLE,Sierra Leone,1997,4335301,7.91E+12,,1557030076,6.79E+12,,1337151745,1.13E+12,,1150810523,9.94E+11,,1012406066,0.142778167,0.200658196,981.4825,4891.315284,Africa,Africa,SSA,0
1,0,SGP_1997,SGP,Singapore,1997,3752140,1.71E+11,,1.25E+11,70927600000,,51590275126,1.49E+11,,1.00E+11,59138900000,,39829382854,0.867901947,1.21973578,1.484805833,1.217317601,Asia,SE Asia,SE Asia & Pacific,0
0,1,SXM_1997,SXM,Sint Maarten,1997,31729,1651080193,,922391169.2,1056515839,,590232312.6,1073911799,,644090603.7,785548374.2,,471141416.8,0.650429824,0.914103869,1.66733033,1.824005331,N America,Latam & Carib,Latam & Carib,0
1,1,SVK_1997,SVK,Slovakia,1997,5391204,41149788000,,45637862818,41149788000,,45637862818,24456111000,,11516442538,12850649000,,11516442538,0.594319247,0.835246944,2.12358208,2.54246016,Europe,E Europe,Europe & C Asia,1
1,3,SVN_1997,SVN,Slovenia,1997,1987455,25813682740,,28629097961,14946051920,,16576169656,13836530900,,20764110913,7927097200,,11895982213,0.536015378,0.753307602,0.666367607,0.884588985,Europe,S Europe,Europe & C Asia,1
0,0,SLB_1997,SLB,Solomon Islands,1997,379999,5089691375,,643069031.4,6121901921,,773486101.4,1518000000,,408400275.3,734000000,,197474177.9,0.298249911,0.419155746,3.716941667,8.86768631,Oceania,Oceania,Europe & C Asia,0
9,0,SOM_1997,SOM,Somalia,1997,7936127,1.94E+13,,873975002.9,1.36E+13,,610130991.8,1.13E+13,,1482006572,8.14E+12,,1070084556,0.579732926,0.814747558,7608.333333,9338.270808,Africa,Africa,SSA,0
1,0,ZAF_1997,ZAF,South Africa,1997,42987461,2.41E+12,,1.89E+11,1.34E+12,,1.05E+11,7.14E+11,,1.55E+11,4.41E+11,,95730931349,0.296339014,0.4164702,4.607961667,11.06432504,Africa,Africa,SSA,0
9,1,SSD_1997,SSD,South Sudan,1997,5411655,13615898333,,3549037322,22061037979,,5394875105,27082611387,,2314423209,1857888903,,1179056161,1.989043303,2.79537025,11.70166774,4.186088672,Africa,Africa,SSA,0
1,0,ESP_1997,ESP,Spain,1997,40035293,7.62E+11,,8.46E+11,4.69E+11,,5.20E+11,5.19E+11,,5.90E+11,3.13E+11,,3.55E+11,0.68108671,0.957188577,0.879963629,0.919321072,Europe,S Europe,Europe & C Asia,1
1,0,LKA_1997,LKA,Sri Lanka,1997,18470900,4.23E+12,,31128272395,2.88E+12,,21214982717,1.05E+12,,17872670900,7.47E+11,,12661976046,0.249324523,0.350396772,58.994605,168.3651495,Asia,S Asia,S Asia,0
1,1,SDN_1997,SDN,Sudan,1997,25413917,1.70E+11,,28200125285,1.51E+11,,25085477220,92755588613,,7926698203,12546165143,,7962065593,0.545857388,0.767139409,11.70166774,15.25363917,Africa,Africa,MENA,0
0,0,SUR_1997,SUR,Suriname,1997,454161,9151503028,,2678488691,6192083515,,1812317126,453143545,,1128440588,306605665,,763524672.7,0.049515751,0.06958866,0.401566152,5.770568868,S America,Latam & Carib,Latam & Carib,0
1,0,SWE_1997,SWE,Sweden,1997,8868853,2.70E+12,,3.20E+11,1.23E+12,,1.46E+11,2.05E+12,,2.68E+11,9.82E+11,,1.29E+11,0.757997639,1.065277988,7.634894167,7.167043954,Europe,N Europe,Europe & C Asia,1
1,0,CHE_1997,CHE,Switzerland,1997,7068508,4.69E+11,,4.88E+11,2.60E+11,,2.70E+11,4.28E+11,,2.95E+11,2.47E+11,,1.70E+11,0.912606686,1.282563118,1.4513125,1.13157199,Europe,W Europe,Europe & C Asia,0
9,0,SYR_1997,SYR,Syria,1997,15175316,5.91E+12,,24924456996,2.93E+12,,12380228388,7.46E+11,,16176339762,5.15E+11,,11182685242,0.126200288,0.177359905,46.09009275,259.8675993,Asia,W Asia,MENA,0
1,4,TWN_1997,TWN,Taiwan,1997,21634124,8.28E+12,,2.59E+11,5.19E+12,,1.63E+11,8.71E+12,,3.03E+11,4.74E+12,,1.65E+11,1.051435914,1.477671536,28.7,19.42244896,Asia,E Asia,E Asia,0
1,3,TJK_1997,TJK,Tajikistan,1997,5938405,14078904132,,2284380597,7750464011,,1257555946,512719061,,911770707.2,365753562,,650421272.1,0.03641754,0.05118064,0.562333333,10.98722746,Asia,C Asia,Europe & C Asia,0
1,2,TZA_1997,TZA,Tanzania,1997,31192857,3.28E+13,,16451001657,2.23E+13,,11213423535,6.61E+12,,10803493818,5.11E+12,,8128852252,0.201861591,0.283693113,612.1225,2157.69249,Africa,Africa,SSA,0
1,0,THA_1997,THA,Thailand,1997,60846582,7.52E+12,,2.19E+11,4.10E+12,,1.20E+11,4.71E+12,,1.50E+11,2.50E+12,,79596651529,0.626601988,0.880616602,31.36433445,35.61633334,Asia,SE Asia,SE Asia & Pacific,0
0,1,TLS_1997,TLS,Timor-Leste,1997,861866,1224805036,,1224805036,1224805036,,1224805036,429449246,,429449246,347947482,,347947482,0.350626617,0.492765146,1,2.02936431,Asia,SE Asia,SE Asia & Pacific,0
1,0,TGO_1997,TGO,Togo,1997,4485951,1.48E+12,,2504892230,1.25E+12,,2119930373,1.08E+12,,1850962627,8.55E+11,,1465650606,0.728960131,1.02446913,583.6693724,569.7286087,Africa,Africa,SSA,0
0,0,TON_1997,TON,Tonga,1997,96619,708757155.8,,336579695.4,662925784.1,,314814964,271641732,,214988342,255201443,,201976827,0.383264888,0.53863446,1.263518428,2.345780898,Oceania,Oceania,SE Asia & Pacific,0
0,0,TTO_1997,TTO,Trinidad and Tobago,1997,1259848,68725716052,,10776377056,53981867038,,8464501890,35967411171,,5753240850,20757641160,,3320330966,0.523347202,0.735503946,6.251678333,8.49985696,N America,Latam & Carib,Latam & Carib,0
1,0,TUN_1997,TUN,Tunisia,1997,9395123,44186406671,,22525409633,27454361999,,13995723953,22943903275,,20746659179,14105200000,,12754402490,0.519252526,0.729749353,1.105908333,1.51546326,Africa,Africa,SSA,0
1,0,TUR_1997,TUR,Turkey,1997,60372568,1.06E+12,,3.88E+11,6.98E+11,,2.57E+11,39724100000,,2.62E+11,25247798000,,1.66E+11,0.037635307,0.05289207,0.151865,2.871224379,Asia,W Asia,Europe & C Asia,0
1,3,TKM_1997,TKM,Turkmenistan,1997,4355116,27493178515,,7910482178,18810893385,,5412369355,2221756600,,2681068281,1519987300,,1834219706,0.080811195,0.113570785,0.828683333,7.296624155,Asia,C Asia,Europe & C Asia,0
0,0,TCA_1997,TCA,Turks and Caicos Islands,1997,17567,361864833.1,,361864833.1,126721304.1,,126721304.1,235317161,,235317161,80786943,,80786943,0.650290218,0.913907669,1,1.094202439,N America,Latam & Carib,Latam & Carib,0
0,0,TUV_1997,TUV,Tuvalu,1997,9323,26608314.09,,19989864.58,7846817.504,,5895030.356,18051600,,13397556.74,5323434,,3950952.218,0.678419532,0.953440166,1.34738,1.4131773,Oceania,Oceania,SE Asia & Pacific,0
1,0,UGA_1997,UGA,Uganda,1997,21655398,2.48E+13,,7655062071,2.18E+13,,6739495893,8.45E+12,,7801397315,6.14E+12,,5673508061,0.340583887,0.478651251,1083.008667,2262.625795,Africa,Africa,SSA,0
1,3,UKR_1997,UKR,Ukraine,1997,50187276,1.46E+12,,67014915572,6.01E+11,,27491284483,96690719821,,51937951282,56533810041,,30367446609,0.066049157,0.092824449,1.861658333,20.05568961,Europe,E Europe,Europe & C Asia,0
1,0,ARE_1997,ARE,United Arab Emirates,1997,2671362,5.87E+11,,1.60E+11,2.94E+11,,80058021436,2.93E+11,,79866461487,1.50E+11,,40988695311,0.499139272,0.701482501,3.671125,5.233380727,Asia,W Asia,MENA,0
1,0,GBR_1997,GBR,United Kingdom,1997,58307313,1.34E+12,,2.04E+12,8.29E+11,,1.27E+12,9.52E+11,,1.56E+12,6.25E+11,,1.02E+12,0.712003308,1.000638278,0.610836114,0.61044648,Europe,N Europe,Europe & C Asia,0
1,0,USA_1997,USA,United States,1997,271713635,1.21E+13,,1.21E+13,7.66E+12,,7.66E+12,8.58E+12,,8.58E+12,5.54E+12,,5.54E+12,0.711549142,1,1,1,N America,Northern America,Northern America,0
1,0,URY_1997,URY,Uruguay,1997,3270164,9.10E+11,,33303272663,6.12E+11,,22382019651,2.26E+11,,23969738389,1.70E+11,,17954240568,0.248676604,0.349486197,9.441833333,27.01632687,S America,Latam & Carib,Latam & Carib,0
1,3,UZB_1997,UZB,Uzbekistan,1997,23640489,6.59E+13,,25670997997,4.59E+13,,17881900601,1.17E+12,,18641128673,8.29E+11,,13178340329,0.017791079,0.025003304,62.91666667,2516.334111,Asia,C Asia,Europe & C Asia,0
0,0,VUT_1997,VUT,Vanuatu,1997,174921,51473674063,,472282481.3,31156225242,,285865340.5,33057259976,,285287900.4,19480927608,,168122613.3,0.642216834,0.902561462,115.8733333,128.382762,Oceania,Oceania,SE Asia & Pacific,0
9,0,VEN_1997,VEN,Venezuela,1997,22837743,4.51E+12,,2.57E+11,3.95E+12,,2.25E+11,41943200000,,85837778839,21610072000,,44225537895,0.009308908,0.013082593,0.488633333,37.3498846,S America,Latam & Carib,Latam & Carib,0
1,0,VNM_1997,VNM,Viet Nam,1997,77133214,1.38E+15,,63483484542,1.01E+15,,46560445199,3.14E+14,,26843623395,2.25E+14,,19265392297,0.227685881,0.319986164,11683.33333,36511.9953,Asia,SE Asia,SE Asia & Pacific,0
9,2,YEM_1997,YEM,Yemen,1997,15975668,5.55E+12,,25816978358,5.55E+12,,17571250948,1.01E+12,,7796848613,7.59E+11,,5873351028,0.181690252,0.25534463,129.2808333,506.2994014,Asia,W Asia,MENA,0
1,0,ZMB_1997,ZMB,Zambia,1997,9597609,63045611468,,7303407290,38221068741,,4427652069,5656700000,,4303317427,4293177407,,3266021736,0.08972393,0.126096603,1.3144975,10.42452747,Africa,Africa,SSA,0
9,0,ZWE_1997,ZWE,Zimbabwe,1997,11653242,11639963388,,11639963388,7779764636,,7779764636,13854127988,,13854127988,8934740589,,8934740589,1.190220925,1.672717813,1,0.597829468,Africa,Africa,SSA,0
1,0,AFG_1998,AFG,Afghanistan,1998,19737765,3.63E+11,,5930467283,1.51E+11,,2467940963,8805572314,,2935139404,9779273756,,3259700871,0.024283912,0.033748379,3.000052503,88.89471444,Asia,S Asia,S Asia,0
0,0,ALB_1998,ALB,Albania,1998,3110682,6.32E+11,,5017086636,5.50E+11,,4363361898,3.85E+11,,2554868837,3.90E+11,,2591268027,0.608979369,0.846324365,150.6333333,177.985344,Europe,S Europe,Europe & C Asia,0
1,0,DZA_1998,DZA,Algeria,1998,30192754,9.08E+12,,90157144614,3.12E+12,,30988667217,2.82E+12,,48079007974,1.56E+12,,26519788286,0.311092161,0.432337923,58.73895833,135.8635347,Africa,Africa,MENA,0
0,0,AND_1998,AND,Andorra,1998,64142,1917714718,,2126873684,1144352029,,1269162819,1376919325,,1533515782,821644851,,915090174.9,0.718000082,0.997835058,0.897884027,0.899832111,Europe,S Europe,Europe & C Asia,0
1,0,AGO_1998,AGO,Angola,1998,15359601,4.57E+12,,38073396300,2.67E+12,,22204393552,3385269714,,8617787793,956677221,,2435386830,0.000740578,0.001029212,0.392823518,381.673877,Africa,Africa,SSA,0
0,0,AIA_1998,AIA,Anguilla,1998,10684,575446488.4,,213128329,370939591.8,,137385034,374321263,,138637504.8,241291900,,89367370.37,0.650488396,0.904011214,2.7,2.986688615,N America,Latam & Carib,Latam & Carib,0
0,0,ATG_1998,ATG,Antigua and Barbuda,1998,73224,2621484354,,970920131.2,2095286910,,776032188.8,1965220000,,727859259.3,1121963560,,415542059.3,0.749659252,1.041833144,2.7,2.591585817,N America,Latam & Carib,Latam & Carib,0
1,0,ARG_1998,ARG,Argentina,1998,36063459,4.13E+12,,4.48E+11,2.52E+12,,2.73E+11,3.24E+11,,3.24E+11,2.29E+11,,2.29E+11,0.078395694,0.108949809,0.9995,9.17394906,S America,Latam & Carib,Latam & Carib,0
0,3,ARM_1998,ARM,Armenia,1998,3108687,1.70E+12,,3565209041,1.79E+12,,3745906039,1.02E+12,,2017852886,1.01E+12,,1990892227,0.597955834,0.831004493,504.915,607.5959928,Asia,W Asia,Europe & C Asia,0
0,0,ABW_1998,ABW,Aruba,1998,87277,4765295279,,2662176134,2663409429,,1487938228,3123794847,,1745136786,1687507063,,942741376,0.655530175,0.911017987,1.79,1.96483497,N America,Latam & Carib,Latam & Carib,0
1,0,AUS_1998,AUS,Australia,1998,18587021,1.01E+12,,7.56E+11,5.48E+11,,4.12E+11,6.20E+11,,3.90E+11,3.61E+11,,2.27E+11,0.616173129,0.856321838,1.591828333,1.858913627,Oceania,Oceania,SE Asia & Pacific,0
1,0,AUT_1998,AUT,Austria,1998,8041050,2.62E+11,,2.91E+11,1.45E+11,,1.61E+11,1.96E+11,,2.18E+11,1.07E+11,,1.19E+11,0.74941437,1.041492822,0.899621738,0.863781026,Europe,W Europe,Europe & C Asia,1
1,3,AZE_1998,AZE,Azerbaijan,1998,7989905,10399869041,,10150533186,5824773203,,5685124828,3440620000,,4446396218,2752520000,,3557147990,0.330833012,0.459772618,0.773799687,1.683005155,Asia,W Asia,Europe & C Asia,0
0,0,BHS_1998,BHS,Bahamas,1998,290597,9567071599,,9567071599,6305778559,,6305778559,6833200000,,6833200000,4136400000,,4136400000,0.714241545,0.99261166,1,1.007443334,N America,Latam & Carib,Latam & Carib,0
0,0,BHR_1998,BHR,Bahrain,1998,613700,5116094885,,13606635333,1940585315,,5161131156,2631200000,,6997873038,1478614339,,3932485336,0.514298515,0.714742381,0.375999963,0.526063618,Asia,W Asia,MENA,0
1,0,BGD_1998,BGD,Bangladesh,1998,122682815,5.74E+12,,73678536695,5.34E+12,,68532191820,2.00E+12,,42676520395,1.56E+12,,33227552430,0.348557386,0.48440493,46.90565167,96.83149106,Asia,S Asia,S Asia,0
0,0,BRB_1998,BRB,Barbados,1998,269336,8438044305,,4219022152,7343501360,,3671750680,5838085821,,2919042911,3931675335,,1965837668,0.691876649,0.961530219,2,2.08001783,N America,Latam & Carib,Latam & Carib,0
1,3,BLR_1998,BLR,Belarus,1998,9969987,37986749545,,23852051596,11251891450,,7065113458,72591252,,15737046915,42663628,,9249041680,0.001910962,0.002655745,0.004612762,1.736899257,Europe,E Europe,Europe & C Asia,0
1,0,BEL_1998,BEL,Belgium,1998,10237299,3.07E+11,,3.40E+11,1.67E+11,,1.86E+11,2.33E+11,,2.59E+11,1.23E+11,,1.37E+11,0.757843332,1.053206906,0.899819802,0.854361851,Europe,W Europe,Europe & C Asia,1
0,0,BLZ_1998,BLZ,Belize,1998,230244,1726263275,,863131637.4,1369690025,,684845012.5,1377984915,,688992457.5,1067100000,,533550000,0.798247252,1.109357941,2,1.802844624,N America,Latam & Carib,Latam & Carib,0
1,0,BEN_1998,BEN,Benin,1998,6470265,2.35E+12,,3967920677,1.85E+12,,3128919193,1.57E+12,,2653251820,1.21E+12,,2059228809,0.666745769,0.926604772,589.9517746,636.6811312,Africa,Africa,SSA,0
0,0,BMU_1998,BMU,Bermuda,1998,64393,5486000655,,5486000655,3264366507,,3264366507,3130460000,,3130460000,1911326673,,1911326673,0.570626983,0.793024433,1,1.260995196,N America,Northern America,Northern America,0
0,0,BTN_1998,BTN,Bhutan,1998,564377,37045135654,,577459279.9,23010766081,,358691638.6,14868780426,,360373467.4,8487486753,,205710552.1,0.401369307,0.557799888,41.259365,73.96804098,Asia,S Asia,S Asia,0
1,0,BOL_1998,BOL,Bolivia,1998,8096761,1.16E+11,,16838807333,83177968383,,12037332617,46822325661,,8497494131,35144093499,,6378084045,0.40240522,0.559239541,5.510133333,9.852903686,S America,Latam & Carib,Latam & Carib,0
0,3,BIH_1998,BIH,Bosnia and Herzegovina,1998,3734337,16259794282,,9220227558,13970534089,,7922086908,7630437129,,4336294651,7761150833,,4410577831,0.469282513,0.652181741,1.759667583,2.698124574,Europe,S Europe,Europe & C Asia,0
0,0,BWA_1998,BWA,Botswana,1998,1575824,69262683444,,6838055793,29783609336,,2940428702,20244000000,,4790481509,7472700000,,1768318078,0.292278598,0.40619192,4.22588,10.40365354,Africa,Africa,SSA,0
1,0,BRA_1998,BRA,Brazil,1998,169785250,3.80E+12,,1.14E+12,2.30E+12,,6.90E+11,9.91E+11,,8.54E+11,6.36E+11,,5.48E+11,0.260999864,0.362722541,1.160516667,3.199461117,S America,Latam & Carib,Latam & Carib,0
0,0,VGB_1998,VGB,British Virgin Islands,1998,19821,966519984.9,,966519984.9,406871141.4,,406871141.4,686333384,,686333384,288922373,,288922373,0.710107804,0.986866825,1,1.01330795,N America,Latam & Carib,Latam & Carib,0
0,0,BRN_1998,BRN,Brunei Darussalam,1998,319144,14721097153,,10706946716,2026897426,,1474202806,7510351297,,4487538132,1920624329,,1147599436,0.510176057,0.709013227,1.673601667,2.360466072,Asia,SE Asia,SE Asia & Pacific,0
1,0,BGR_1998,BGR,Bulgaria,1998,8137670,55031402733,,31189867793,25040741033,,14192213235,26460000000,,15031030614,14846400000,,8433737449,0.480816383,0.668210847,1.760358333,2.634435435,Europe,E Europe,Europe & C Asia,1
1,0,BFA_1998,BFA,Burkina Faso,1998,10968724,2.79E+12,,4715005721,2.11E+12,,3572127928,1.88E+12,,3187074925,1.47E+12,,2500184048,0.673992134,0.936675353,589.9517746,629.8359114,Africa,Africa,SSA,0
1,0,BDI_1998,BDI,Burundi,1998,6185562,2.75E+12,,1751664492,3.05E+12,,1939145890,4.00E+11,,893694807,3.60E+11,,802899581.1,0.14533319,0.201975676,447.7658333,2216.929493,Africa,Africa,SSA,0
0,0,CPV_1998,CPV,Cabo Verde,1998,412514,73949696189,,743766675.7,50165696468,,504553435.9,58681974423,,597834851.4,41159483217,,419320818.2,0.793539087,1.102814806,98.1575,89.00633134,Africa,Africa,SSA,0
1,0,KHM_1998,KHM,Cambodia,1998,11600508,1.98E+13,,4855464207,1.82E+13,,4484045437,1.17E+13,,3130078523,1.12E+13,,2993072352,0.593409359,0.824686064,3744.416667,4540.414623,Asia,SE Asia,SE Asia & Pacific,0
1,0,CMR_1998,CMR,Cameroon,1998,14723768,8.97E+12,,15153569476,6.60E+12,,11154727857,6.27E+12,,10631315210,4.33E+12,,7344787813,0.699546889,0.972189875,589.9517746,606.8277297,Africa,Africa,SSA,0
1,0,CAN_1998,CAN,Canada,1998,30022073,1.35E+12,,1.05E+12,6.96E+11,,5.44E+11,9.41E+11,,6.34E+11,5.37E+11,,3.62E+11,0.699076234,0.971535786,1.483463083,1.526925827,N America,Northern America,Northern America,0
0,0,CYM_1998,CYM,Cayman Islands,1998,38329,3153919809,,3846243670,1709592076,,2084868385,2207842368,,2649421439,1188700630,,1426446462,0.700031232,0.972862987,0.83333,0.856574884,N America,Latam & Carib,Latam & Carib,0
0,0,CAF_1998,CAF,Central African Republic,1998,3475492,1.09E+12,,1834586913,1.06E+12,,1789540560,5.97E+11,,1012116000,4.57E+11,,775243826.2,0.550093836,0.764488651,589.9517746,771.6946139,Africa,Africa,SSA,0
1,0,TCD_1998,TCD,Chad,1998,7770048,1.98E+12,,3338210003,2.75E+12,,4639723029,1.18E+12,,1999334348,1.13E+12,,1919132565,0.597195535,0.829947873,589.9517746,710.8299134,Africa,Africa,SSA,0
1,0,CHL_1998,CHL,Chile,1998,14977733,8.48E+13,,1.30E+11,4.61E+13,,70412724810,3.81E+13,,82716139391,2.49E+13,,54064476788,0.448853169,0.623790219,460.2875,737.8882936,S America,Latam & Carib,Latam & Carib,0
1,0,CHN_1998,CHN,China,1998,1271982350,1.48E+13,,2.38E+12,6.09E+12,,9.78E+11,8.52E+12,,1.03E+12,3.88E+12,,4.69E+11,0.575570251,0.799894302,8.278958333,10.35006539,Asia,E Asia,E Asia,0
1,0,COL_1998,COL,Colombia,1998,38364309,4.37E+14,,1.59E+11,3.14E+14,,1.14E+11,1.66E+14,,1.17E+11,1.24E+14,,87106100399,0.380698748,0.529073139,1426.037458,2695.350329,S America,Latam & Carib,Latam & Carib,0
0,0,COM_1998,COM,Comoros,1998,515385,2.82E+11,,636402017.1,2.06E+11,,464159881,1.99E+11,,448830272.6,1.77E+11,,399446440.4,0.703467937,0.977639122,442.4588359,452.5788976,Africa,Africa,SSA,0
1,0,COD_1998,COD,"Congo, Dem. Rep.",1998,44849967,1.72E+13,,18547040155,1.25E+13,,13450439966,15836377595,,9853196860,14711828324,,9153516312,0.000922098,0.001281479,1.607232436,1254.200939,Africa,Africa,SSA,0
0,0,COG_1998,COG,"Congo, Rep.",1998,2951647,3.45E+12,,5833803363,1.27E+12,,2143894777,1.18E+12,,2008027356,7.32E+11,,1240102307,0.343212121,0.476976389,589.9517746,1236.857395,Africa,Africa,SSA,0
0,0,COK_1998,COK,Cook Islands,1998,18313,287398588,,200420919.4,136989468.4,,95531280.79,174561832,,93436055.06,83205463,,44536598.48,0.607385837,0.844109767,1.868249167,2.213277514,Oceania,Oceania,SE Asia & Pacific,0
0,0,CRI_1998,CRI,Costa Rica,1998,3803887,1.48E+13,,27772830465,9.74E+12,,18220974301,3.50E+12,,13615331860,2.40E+12,,9335591681,0.235899572,0.327839605,257.2291667,784.6189508,N America,Latam & Carib,Latam & Carib,0
1,0,CIV_1998,CIV,Cote d'Ivoire,1998,15589414,1.29E+13,,21782734147,6.38E+12,,10781886600,7.46E+12,,12640877308,4.85E+12,,8227277566,0.578641535,0.804162595,589.9517746,733.6225016,Africa,Africa,SSA,0
1,3,HRV_1998,HRV,Croatia,1998,4491907,2.61E+11,,38092192335,1.60E+11,,23348616912,1.62E+11,,25467103242,1.01E+11,,15900363441,0.620309289,0.862070035,6.363285667,7.381402219,Europe,S Europe,Europe & C Asia,1
